598180 1569603310 0.0002486072380285534 1042.749 -1 2945010 4.92
598852 1569606825 0.0002441965180002289 1024.249 -1 2948525 4.92
599159 1569608339 0.0002428231791066437 1018.489 -1 2950039 4.92
599205 1569608569 0.0002425523852453891 1017.353 -1 2950269 4.92
600947 1569617269 0.0002430601875105035 1019.483 -5 2958969 4.92
600975 1569617418 0.0002437389494595768 1022.330 -1 2959118 4.92
601164 1569618321 0.0002444296812340068 1025.227 -8 2960021 4.92
601526 1569619658 0.0002626621976645281 1101.701 -1 2961358 4.92
602638 1569624606  0.000301772224213111 1265.743 -1 2966306 4.92
605266 1569637290 0.0003314847945216122 1390.368 -4 2978990 4.92
607163 1569646684 0.0003335649565772586 1399.093 -1 2988384 4.92
608563 1569653788 0.0003335679990696438 1399.106 -7 2995488 4.92
611471 1569668726 0.0003081457572737351 1292.476 -1 3010426 4.92
611989 1569671065 0.0003213241943865313 1347.751 -4 3012765 4.92
612699 1569674655 0.0003195461548399499 1340.293 -8 3016355 4.92
614796 1569685033 0.0003270867671579432 1371.921 -9 3026733 4.92
616307 1569692751 0.0003178523947315162 1333.189 -2 3034451 4.92
616909 1569695789 0.0003140855966858556 1317.390 -2 3037489 4.92
617153 1569697044 0.0003104789377455974 1302.262 -2 3038744 4.92
617754 1569699968 0.0003171573517824267 1330.274 -7 3041668 4.92
617819 1569700296  0.000315272337570691 1322.367 -2 3041996 4.92
618531 1569703911 0.0003146778482467505 1319.874 -9 3045611 4.92
618973 1569706227 0.0003058795410661498 1282.971 -1 3047927 4.92
619930 1569710949 0.0003122303389458406 1309.608 -8 3052649 4.92
620810 1569715248  0.000314472199189239 1319.011 -1 3056948 4.92
621282 1569717582 0.0003194376984037854 1339.838 -2 3059282 4.92
621942 1569720910 0.0003169304002173978 1329.322 -2 3062610 4.92
622163 1569722054 0.0003160336355656841 1325.561 -1 3063754 4.92
622301 1569722754 0.0003156591442670616 1323.990 -1 3064454 4.92
624074 1569731388 0.0003308563024563871 1387.732 -2 3073088 4.92
624121 1569731679 0.0003296535542603865 1382.687 -2 3073379 4.92
624569 1569734095  0.000319033231993041 1338.142 -1 3075795 4.92
625695 1569740111 0.0002976082784609697 1248.278 -1 3081811 4.92
626053 1569741851  0.000292700101017377 1227.691 -1 3083551 4.92
626459 1569743996 0.0002904155657744571 1218.109 -1 3085696 4.92
627365 1569748512 0.0002919024275592024 1224.345 -1 3090212 4.92
628024 1569751737 0.0002911948541330394 1221.378 -1 3093437 4.92
628638 1569754919 0.0002892052425463555 1213.032 -3 3096619 4.92
628730 1569755340 0.0002886209388102999 1210.582 -1 3097040 4.92
629184 1569757676 0.0002894881339151832 1214.219 -3 3099376 4.92
629476 1569759055 0.0002870487393210072 1203.987 -2 3100755 4.92
629478 1569759061 0.0002869190850615989 1203.443 -1 3100761 4.92
630350 1569762985 0.0003181973024287774 1334.636 -1 3104685 4.92
630834 1569765480 0.0003126448370680306 1311.347 -1 3107180 4.92
631016 1569766439 0.0003101283826921492 1300.792 -2 3108139 4.92
631417 1569768566   0.00030359563971898 1273.391 -2 3110266 4.92
631602 1569769509 0.0003032532626876704 1271.955 -2 3111209 4.92
631666 1569769842  0.000299224801614436 1255.058 -2 3111542 4.92
631804 1569770596 0.0002966179175598169 1244.124 -2 3112296 4.92
631821 1569770651  0.000298252856746734 1250.981 -2 3112351 4.92
632562 1569774400 0.0002954979664004451 1239.426 -1 3116100 4.92
633482 1569779224 0.0002823547574193705 1184.299 -2 3120924 4.92
633489 1569779246  0.000281768314394398 1181.839 -2 3120946 4.92
633585 1569779772 0.0002816415262013129 1181.307 -3 3121472 4.92
633730 1569780467 0.0002837804722245625 1190.279 -1 3122167 4.92
633773 1569780656 0.0002837417841091092 1190.117 -1 3122356 4.92
634263 1569783058 0.0002865442944354711 1201.871 -1 3124758 4.92
634692 1569785165 0.0002879524845841835 1207.778 -2 3126865 4.92
634923 1569786213 0.0002920702779159555 1225.049 -1 3127913 4.92
635095 1569787154 0.0002928735610650693 1228.419 -1 3128854 4.92
635109 1569787208 0.0002931653566594214 1229.643 -1 3128908 4.92
635289 1569788134 0.0002905421346433654 1218.640 -1 3129834 4.92
635658 1569790119 0.0002836977616902439 1189.932 -1 3131819 4.92
635689 1569790272 0.0002845830280874395 1193.645 -3 3131972 4.92
635876 1569791146 0.0002839750161956973 1191.095 -1 3132846 4.92
636427 1569793878 0.0002881544145704802 1208.625 -1 3135578 4.92
636472 1569794115 0.0002860381037060378 1199.748 -1 3135815 4.92
637233 1569797803 0.0002919740067884993 1224.646 -1 3139503 4.92
637363 1569798508 0.0002911041244739293 1220.997 -2 3140208 4.92
637505 1569799363  0.000286348137254573 1201.049 -3 3141063 4.92
637842 1569800951 0.0002859211758576091 1199.258 -3 3142651 4.92
637860 1569801029 0.0002864237477440988 1201.366 -1 3142729 4.92
638629 1569804842 0.0002862376767768251 1200.585 -1 3146542 4.92
638642 1569804947 0.0002860576009793152 1199.830 -1 3146647 4.92
638829 1569805842  0.000288128144415181 1208.515 -1 3147542 4.92
639134 1569807445  0.000285850298974943 1198.961 -2 3149145 4.92
639190 1569807782 0.0002850605860422853 1195.648 -1 3149482 4.92
639302 1569808380 0.0002816942115907933 1181.528 -1 3150080 4.92
639417 1569808903 0.0002821558954398062 1183.465 -2 3150603 4.92
639457 1569809070 0.0002828051760212903 1186.188 -3 3150770 4.92
639774 1569810617 0.0002881339818135159 1208.539 -1 3152317 4.92
639781 1569810660 0.0002871804437790831 1204.540 -2 3152360 4.92
639850 1569811055  0.000286148730027967 1200.212 -2 3152755 4.92
640188 1569812997 0.0002755182121931584 1155.624 -3 3154697 4.92
640520 1569815020 0.0002572468278268944 1078.987 -1 3156720 4.92
640665 1569815909 0.0002477912305248608 1039.327 -3 3157609 4.92
640695 1569816068 0.0002479258591101069 1039.892 -1 3157768 4.92
640749 1569816342 0.0002461631083855396 1032.498 -1 3158042 4.92
640804 1569816654 0.0002440526453899086 1023.646 -4 3158354 4.92
641030 1569817936 0.0002373886238575498 995.695 -3 3159636 4.92
641432 1569820083 0.0002274617052157942 954.057 -3 3161783 4.92
641841 1569822351 0.0002212319295693949 927.927 -4 3164051 4.92
642496 1569825760 0.0002134143768038375 895.138 -4 3167460 4.92
642532 1569825956 0.0002130603791950023 893.653 -2 3167656 4.92
642647 1569826530 0.0002124198590290605 890.966 -1 3168230 4.92
643060 1569828738 0.0002077868445787504 871.534 -1 3170438 4.93
643398 1569830494 0.0002054840135412821 861.875 -2 3172194 4.93
643601 1569831555 0.0002040248449865708 855.755 -1 3173255 4.93
644166 1569834422 0.0002008248801896569 842.333 -2 3176122 4.93
644689 1569836870 0.0002055787320336705 862.272 -1 3178570 4.93
644696 1569836938  0.000205808630226192 863.236 -4 3178638 4.93
645090 1569838829 0.0002085030585666336 874.538 -1 3180529 4.93
645136 1569839025 0.0002092319222086728 877.595 -1 3180725 4.93
645144 1569839050 0.0002092926485244234 877.850 -3 3180750 4.93
645302 1569839848  0.000210933000353483 884.730 -3 3181548 4.93
645315 1569839924 0.0002111633660201615 885.696 -1 3181624 4.93
645361 1569840093 0.0002119122088542576 888.837 -1 3181793 4.93
645454 1569840485 0.0002148750295877358 901.264 -1 3182185 4.93
645505 1569840781 0.0002148479790973226 901.151 -3 3182481 4.93
645627 1569841336 0.0002157573482932996 904.965 -3 3183036 4.93
645778 1569842112 0.0002166823344068865 908.845 -3 3183812 4.93
646195 1569844256 0.0002139866605283879 897.538 -7 3185956 4.93
646278 1569844676 0.0002140489257673687 897.799 -8 3186376 4.93
646936 1569848207 0.0002042266741258407 856.601 -1 3189907 4.93
647134 1569849229 0.0002026370878627239 849.934 -1 3190929 4.93
647179 1569849445 0.0002027316075673895 850.330 -7 3191145 4.93
647222 1569849657 0.0002033209277214842 852.802 -7 3191357 4.93
647578 1569851419 0.0002037486290532468 854.596 -9 3193119 4.93
647762 1569852497 0.0002002077920732146 839.744 -10 3194197 4.93
648059 1569853926 0.0001994761285378333 836.676 -8 3195626 4.93
648356 1569855364 0.0002026494394203504 849.986 -8 3197064 4.93
648388 1569855511 0.0002023492583707474 848.727 -8 3197211 4.93
648711 1569857067 0.0002040225685478472 855.745 -8 3198767 4.93
649037 1569858572 0.0002086927512809121 875.333 -10 3200272 4.93
649222 1569859498 0.0002095640377302886 878.988 -11 3201198 4.93
649290 1569859835 0.0002082735436087522 873.575 -11 3201535 4.93
649297 1569859873 0.0002085587747555304 874.772 -10 3201573 4.93
649501 1569860895 0.0002083966351163457 874.091 -1 3202595 4.93
649886 1569862566 0.0002176091813349677 912.732 -7 3204266 4.93
650115 1569863634  0.000222597169277296 933.654 -12 3205334 4.93
650156 1569863840  0.000222031492308573 931.281 -10 3205540 4.93
650455 1569865266 0.0002250210466011634 943.820 -10 3206966 4.93
650539 1569865688 0.0002268762944775163 951.602 -9 3207388 4.93
650606 1569866009 0.0002273386880847844 953.541 -12 3207709 4.93
650632 1569866108 0.0002274176542310545 953.873 -2 3207808 4.93
650699 1569866440 0.0002277369044833718 955.212 -2 3208140 4.93
650771 1569866768 0.0002291258213077735 961.037 -8 3208468 4.93
650798 1569866915 0.0002292924640896547 961.736 -10 3208615 4.93
651100 1569868372 0.0002318072400572645 972.284 -8 3210072 4.93
651301 1569869367 0.0002314972072962522 970.984 -1 3211067 4.93
651495 1569870262 0.0002343610531302783 982.996 -1 3211962 4.93
651673 1569871045 0.0002381097644630636 998.719 -10 3212745 4.92
651752 1569871441 0.0002395796190906692 1004.884 -9 3213141 4.93
655008 1569886437 0.0003087273410572626 1294.915 -1 3228137 4.92
656229 1569892433 0.0003163085411405074 1326.714 -2 3234133 4.92
656482 1569893705 0.0003178354254714217 1333.118 -1 3235405 4.92
661101 1569919153 0.0002022717149110505 848.401 -1 3260853 4.93
661141 1569919323 0.0002023323056513224 848.655 -1 3261023 4.93
663229 1569929741 0.0002043623189649529 857.170 -1 3271441 4.93
665668 1569941701  0.000212620104160524 891.806 -1 3283401 4.93
667145 1569948909 0.0002189245115813689 918.249 -1 3290609 4.93
669041 1569958180 0.0002301529135465936 965.345 -1 3299880 4.93
669185 1569958929 0.0002293818367582834 962.111 -1 3300629 4.93
669494 1569960428  0.000229872673513864 964.170 -1 3302128 4.93
670116 1569963570 0.0002285434540495661 958.595 -1 3305270 4.93
670267 1569964199 0.0002305612665121763 967.058 -1 3305899 4.93
671193 1569968273 0.0002584346834227773 1083.969 -1 3309973 4.93
671195 1569968276 0.0002584795654145025 1084.158 -1 3309976 4.93
672007 1569971930 0.0002837424130997891 1190.119 -1 3313630 4.93
674149 1569982186 0.0003071825337065978 1288.436 -1 3323886 4.93
677045 1569998055 0.0002389028348213661 1002.046 -1 3339755 4.93
677902 1570002681 0.0002218671565296674 930.592 -1 3344381 4.93
678102 1570003703 0.0002210878671431643 927.323 -2 3345403 4.93
678330 1570004824 0.0002212684526443712 928.081 -2 3346524 4.93
681671 1570022350 0.0001891865620434234 793.517 -2 3364050 4.93
681854 1570023269 0.0001906278855247187 799.563 -1 3364969 4.93
682600 1570027352 0.0001779547499697611 746.407 -1 3369052 4.93
683515 1570031952 0.0001752441261516829 735.038 -2 3373652 4.93
684128 1570034940 0.0001776837553965323 745.270 -2 3376640 4.93
684573 1570037063 0.0001818700460081402 762.829 -1 3378763 4.93
685240 1570040555 0.0001753879618648684 735.641 -1 3382255 4.93
685328 1570040977 0.0001761012472079616 738.633 -3 3382677 4.93
685385 1570041222 0.0001783703762348505 748.150 -1 3382922 4.93
686894 1570048430 0.0001902615048651204 798.026 -1 3390130 4.93
687324 1570050364 0.0001956404331896832 820.587 -3 3392064 4.93
687718 1570051781 0.0002180142969740687 914.431 -1 3393481 4.93
688840 1570056560 0.0002598562584695654 1089.932 -3 3398260 4.93
689636 1570060280 0.0002760982555393058 1158.057 -1 3401980 4.93
692670 1570077908 0.0001759322964738094 737.924 -1 3419608 4.93
692950 1570079414 0.0001696402271822129 711.533 -1 3421114 4.93
693270 1570081277 0.0001628045118842747 682.861 -2 3422977 4.93
693344 1570081685 0.0001616869854833188 678.174 -1 3423385 4.93
693728 1570083783 0.0001555802464465173 652.560 -1 3425483 4.93
693765 1570084010 0.0001547414742795798 649.042 -1 3425710 4.93
694239 1570086781 0.0001422349077292517 596.585 -3 3428481 4.93
694246 1570086823 0.0001417938041531817 594.735 -2 3428523 4.93
694427 1570087782 0.0001413984485426072 593.076 -2 3429482 4.93
695002 1570090797 0.0001370807427265776 574.966 -1 3432497 4.93
695674 1570094015 0.0001403764414851616 588.790 -1 3435715 4.93
696944 1570100031 0.0001491612718697942 625.637 -1 3441731 4.93
696981 1570100232 0.0001500585259162649 629.400 -1 3441932 4.93
697282 1570101654 0.0001506629528564896 631.935 -1 3443354 4.93
698204 1570106505 0.0001462337626635515 613.358 -1 3448205 4.93
698638 1570108553 0.0001465779782408542 614.801 -1 3450253 4.93
698689 1570108758 0.0001481046616942853 621.205 -4 3450458 4.93
699437 1570112596 0.0001479644427637636 620.617 -1 3454296 4.93
701506 1570120307 0.0002436925445602425 1022.135 -5 3462007 4.93
702462 1570124713 0.0002657333613084246 1114.583 -5 3466413 4.93
702656 1570125636 0.0002679692267713717 1123.961 -2 3467336 4.93
704141 1570132976 0.0002762734606692827 1158.792 -5 3474676 4.93
704204 1570133250 0.0002768851393153694 1161.357 -5 3474950 4.93
705830 1570140681 0.0003164375678311582 1327.255 -5 3482381 4.93
706545 1570144052 0.0003306379391513583 1386.816 -1 3485752 4.93
706977 1570146137 0.0003355284046822655 1407.329 -1 3487837 4.93
707155 1570147055 0.0003367899921195202 1412.620 -1 3488755 4.93
707300 1570147923 0.0003292427221457693 1380.964 -1 3489623 4.93
707327 1570148062 0.0003266206163909913 1369.966 -1 3489762 4.93
709315 1570157914 0.0003317928411362004 1391.660 -1 3499614 4.93
710153 1570162638 0.0002948991956386508 1236.915 -1 3504338 4.93
712169 1570172954 0.0002816058972584808 1181.158 -1 3514654 4.93
713079 1570177652 0.0002789725521147205 1170.113 -1 3519352 4.93
713613 1570180366 0.0002736193701421132 1147.660 -1 3522066 4.93
713855 1570181502 0.0002772269665275818 1162.791 -1 3523202 4.93
713901 1570181711  0.000277352815228202 1163.319 -1 3523411 4.93
714143 1570182904  0.000281156508543005 1179.273 -2 3524604 4.93
715094 1570187652 0.0002830525178237352 1187.226 -1 3529352 4.93
715350 1570188805  0.000284597581495094 1193.706 -2 3530505 4.93
715609 1570190189 0.0002852251070446105 1196.338 -5 3531889 4.93
715835 1570191397 0.0002791325537311106 1170.784 -1 3533097 4.93
716217 1570193465 0.0002726596907501984 1143.634 -6 3535165 4.93
716726 1570196096 0.0002680312321353411 1124.221 -2 3537796 4.93
716905 1570196956 0.0002685195783653831 1126.269 -2 3538656 4.93
717160 1570198117  0.000270674787474756 1135.309 -1 3539817 4.93
717960 1570201784 0.0002908752339252053 1220.037 -1 3543484 4.93
718197 1570202978 0.0002922143033664515 1225.654 -2 3544678 4.93
718372 1570203904 0.0002916456971919559 1223.269 -2 3545604 4.93
719110 1570207693 0.0002860112593513702 1199.636 -1 3549393 4.93
719256 1570208319 0.0002878148936923729 1207.201 -1 3550019 4.93
719461 1570209389 0.0002865006807292896 1201.689 -2 3551089 4.93
719590 1570210133 0.0002846830336887477 1194.065 -2 3551833 4.93
720046 1570212263 0.0002869322703413986 1203.499 -3 3553963 4.93
720079 1570212406  0.000289110197557885 1212.634 -1 3554106 4.93
720184 1570212934 0.0002896348664038793 1214.834 -1 3554634 4.93
720336 1570213694 0.0002896381433798572 1214.848 -6 3555394 4.93
721613 1570220103 0.0002914464774854161 1222.433 -1 3561803 4.93
722657 1570224988 0.0003073968418695296 1289.335 -1 3566688 4.93
722666 1570225022 0.0003074795465928705 1289.682 -2 3566722 4.93
722768 1570225390 0.0003133114017105105 1314.143 -6 3567090 4.93
723813 1570230049 0.0003511331675712599 1472.781 -5 3571749 4.93
724897 1570235319 0.0003677956831478044 1542.670 -1 3577019 4.93
725497 1570238363  0.000364761367975743 1529.943 -1 3580063 4.93
725503 1570238398 0.0003645759159041549 1529.165 -1 3580098 4.93
725888 1570240377 0.0003586047453517252 1504.119 -1 3582077 4.93
726362 1570242731  0.000358974346614652 1505.670 -1 3584431 4.93
726451 1570243186 0.0003583908756630682 1503.222 -2 3584886 4.93
726633 1570244154 0.0003565494591090027 1495.499 -7 3585854 4.93
726695 1570244418 0.0003588953337987828 1505.338 -3 3586118 4.93
728511 1570254039 0.0003309016350797278 1387.922 -1 3595739 4.93
728911 1570256455  0.000303365385185115 1272.425 -4 3598155 4.93
729083 1570257490 0.0002932583837665261 1230.033 -1 3599190 4.93
729169 1570258029 0.0002876283041243832 1206.418 -1 3599729 4.93
729695 1570260308 0.0003015887771330958 1264.974 -2 3602008 4.93
729998 1570261572 0.0003128725730617493 1312.302 -2 3603272 4.93
730295 1570262874 0.0003265435396966925 1369.643 -1 3604574 4.93
730723 1570264830 0.0003400391499290025 1426.248 -1 3606530 4.93
731086 1570266580 0.0003447081028511566 1445.832 -1 3608280 4.93
731221 1570267209 0.0003452394578983497 1448.060 -1 3608909 4.93
731468 1570268523 0.0003456641359209929 1449.842 -2 3610223 4.93
731514 1570268738 0.0003472385887655751 1456.446 -1 3610438 4.93
732780 1570274797 0.0003622594776166925 1519.449 -2 3616497 4.93
733010 1570275945 0.0003598452834949382 1509.323 -9 3617645 4.93
733432 1570278042 0.0003673159751168327 1540.658 -7 3619742 4.93
734980 1570285909   0.00035618879650874 1493.986 -1 3627609 4.93
736065 1570291304  0.000360562956872632 1512.333 -1 3633004 4.93
736545 1570293655 0.0003582479361945092 1502.623 -7 3635355 4.93
737187 1570296892 0.0003599110524606482 1509.599 -1 3638592 4.93
737343 1570297598 0.0003614043792008606 1515.862 -1 3639298 4.93
737847 1570300133 0.0003633005417660082 1523.815 -2 3641833 4.93
738727 1570304626 0.0003593154567656905 1507.100 -1 3646326 4.93
738902 1570305398    0.0003631145115397 1523.035 -1 3647098 4.93
740010 1570310954 0.0003642345959139653 1527.733 -2 3652654 4.93
740619 1570314019 0.0003629405062671992 1522.305 -1 3655719 4.93
741261 1570317326 0.0003577232992512849 1500.422 -4 3659026 4.93
744233 1570332061 0.0003659397701834587 1534.885 -1 3673761 4.93
745273 1570337331 0.0003571663077509062 1498.086 -2 3679031 4.93
746205 1570341852 0.0003661789837949023 1535.889 -1 3683552 4.93
748508 1570353449 0.0003625529409723648 1520.680 -1 3695149 4.93
749414 1570357912  0.000364819587904336 1530.187 -2 3699612 4.93
749548 1570358532 0.0003691300132513929 1548.266 -1 3700232 4.93
750027 1570360910 0.0003712934898639682 1557.341 -2 3702610 4.93
750074 1570361169 0.0003701617512243721 1552.594 -2 3702869 4.93
750211 1570361783 0.0003734274507644439 1566.291 -1 3703483 4.93
750916 1570365377 0.0003724289191831462 1562.103 -1 3707077 4.93
751114 1570366367 0.0003694693757892838 1549.690 -2 3708067 4.93
751788 1570369719 0.0003709846368715084 1556.045 -1 3711419 4.93
753008 1570375699 0.0003796753337041157 1592.497 -1 3717399 4.93
753108 1570376183 0.0003794457247227484 1591.534 -1 3717883 4.93
753474 1570377899 0.0003879539869700028 1627.221 -2 3719599 4.93
753928 1570380253 0.0003850931966081196 1615.222 -2 3721953 4.93
754212 1570381618 0.0003884867961794169 1629.456 -1 3723318 4.93
754288 1570381936 0.0003899039142533378 1635.400 -2 3723636 4.93
754828 1570384568  0.000392751316734223 1647.343 -2 3726268 4.93
755104 1570385856 0.0004011358801933003 1682.511 -2 3727556 4.93
755281 1570386659 0.0004087141970479528 1714.297 -1 3728359 4.93
755388 1570387190  0.000409585230627203 1717.950 -1 3728890 4.93
755695 1570388752 0.0004129275619642748 1731.969 -2 3730452 4.93
756032 1570390433 0.0004100293651975859 1719.813 -1 3732133 4.93
756199 1570391275 0.0004093357047717119 1716.904 -2 3732975 4.93
756600 1570393134 0.0004191853822423158 1758.217 -1 3734834 4.93
757065 1570395605 0.0004136769065382956 1735.112 -2 3737305 4.93
758807 1570404201 0.0004195921268728272 1759.923 -2 3745901 4.93
759887 1570409840 0.0004044849433712438 1696.558 -1 3751540 4.93
760775 1570414552  0.000380330229360456 1595.244 -3 3756252 4.93
760949 1570415549 0.0003730546850408618 1564.728 -1 3757249 4.93
762578 1570424625 0.0003150519520596836 1321.443 -1 3766325 4.93
762659 1570425096 0.0003107865128128551 1303.552 -1 3766796 4.93
763322 1570428537 0.0003006466276563886 1261.022 -1 3770237 4.93
763906 1570431420  0.000298839869290583 1253.444 -1 3773120 4.93
764571 1570434853 0.0002977869136358243 1249.027 -1 3776553 4.93
766885 1570446614 0.0002845143940362206 1193.357 -2 3788314 4.93
767656 1570450518 0.0002839416288626633 1190.955 -2 3792218 4.93
767824 1570451418 0.0002804708188119908 1176.397 -2 3793118 4.94
767961 1570452114 0.0002778724347966724 1165.498 -3 3793814 4.94
768133 1570453059 0.0002751714137147095 1154.169 -2 3794759 4.94
768367 1570454185  0.000273140290354693 1145.650 -4 3795885 4.94
769243 1570458516 0.0002778151391484402 1165.258 -1 3800216 4.94
771321 1570468710 0.0002872187863586946 1204.700 -2 3810410 4.94
771663 1570470267 0.0002946999180928941 1236.079 -1 3811967 4.93
771721 1570470591 0.0002946459863655093 1235.853 -2 3812291 4.93
771774 1570470842 0.0002961892744871856 1242.326 -1 3812542 4.93
772368 1570473613 0.0003095856854948428 1298.515 -3 3815313 4.93
772930 1570476302 0.0003100438715744777 1300.437 -1 3818002 4.93
773057 1570476901 0.0003138930365568351 1316.582 -3 3818601 4.93
773312 1570478132 0.0003187365064078221 1336.897 -2 3819832 4.93
773581 1570479396 0.0003224656068177324 1352.539 -1 3821096 4.93
773596 1570479469 0.0003225566199456433 1352.920 -1 3821169 4.93
773734 1570480151 0.0003235660732635549 1357.154 -2 3821851 4.93
773881 1570480839 0.0003265814485511554 1369.802 -2 3822539 4.93
774064 1570481691   0.00033006328512101 1384.406 -2 3823391 4.93
774078 1570481765 0.0003308327857062548 1387.634 -1 3823465 4.93
774613 1570484072 0.0003530815020399043 1480.953 -1 3825772 4.93
774946 1570485599 0.0003654794975008531 1532.955 -1 3827299 4.93
775294 1570487093 0.0003802884201151875 1595.069 -1 3828793 4.93
775334 1570487286 0.0003822075116119698 1603.118 -1 3828986 4.93
775365 1570487484 0.0003800721758424814 1594.162 -2 3829184 4.93
775442 1570487814 0.0003856199141831963 1617.431 -1 3829514 4.93
775785 1570489354 0.0003944469857473036 1654.455 -1 3831054 4.93
775812 1570489497 0.0003941396903954698 1653.166 -1 3831197 4.93
775934 1570490088 0.0003989845901539699 1673.487 -1 3831788 4.93
776174 1570491324 0.0004009009348494719 1681.525 -1 3833024 4.93
776210 1570491537 0.0003999645240896372 1677.598 -1 3833237 4.93
776293 1570491942  0.000397843675743132 1668.702 -2 3833642 4.93
776295 1570491951 0.0003978554235826184 1668.751 -1 3833651 4.93
776310 1570492018 0.0003982496873069977 1670.405 -1 3833718 4.93
776392 1570492419 0.0003997590380495209 1676.736 -1 3834119 4.93
778791 1570504475 0.0003997321968117748 1676.623 -3 3846175 4.93
779628 1570509283 0.0003603528326839376 1511.452 -1 3850983 4.93
779634 1570509312 0.0003578933374202766 1501.136 -1 3851012 4.93
780033 1570511236 0.0003514016386410433 1473.907 -1 3852936 4.93
780040 1570511289 0.0003517396176834295 1475.325 -1 3852989 4.93
780288 1570512724 0.0003452236284231265 1447.994 -1 3854424 4.93
780603 1570514347 0.0003359334812031851 1409.028 -1 3856047 4.93
781313 1570517835 0.0003395601484935104 1424.239 -1 3859535 4.93
781356 1570518079  0.000339346342360614 1423.343 -2 3859779 4.93
781451 1570518582 0.0003376780503939417 1416.345 -2 3860282 4.93
781713 1570519840 0.0003394219314330719 1423.660 -3 3861540 4.93
783657 1570529697 0.0003326719995711585 1395.348 -4 3871397 4.94
783903 1570530919 0.0003327788153803356 1395.796 -1 3872619 4.94
784993 1570536674 0.0003142953706409268 1318.270 -1 3878374 4.94
785517 1570539301 0.0003120301573826121 1308.768 -2 3881001 4.94
786071 1570542197 0.0003039182230841285 1274.744 -1 3883897 4.94
786450 1570544002 0.0003088636705025868 1295.487 -6 3885702 4.94
787052 1570546968 0.0003126601109838196 1311.411 -1 3888668 4.94
787171 1570547542 0.0003140586240464617 1317.277 -1 3889242 4.94
787240 1570547873 0.0003154075148835192 1322.934 -2 3889573 4.94
787602 1570549751 0.0003137783829748115 1316.101 -1 3891451 4.94
789057 1570556611 0.0003337045336929402 1399.679 -2 3898311 4.94
789288 1570557769 0.0003358920480936523 1408.854 -1 3899469 4.94
789313 1570557898 0.0003374216817168699 1415.270 -1 3899598 4.94
789872 1570560558 0.0003487404878218236 1462.745 -1 3902258 4.94
791231 1570567094 0.0003621400736032638 1518.948 -4 3908794 4.94
792708 1570573795  0.000412768434584073 1731.302 -4 3915495 4.93
792768 1570574075  0.000414310257976808 1737.769 -1 3915775 4.93
793345 1570576808 0.0004260147439129719 1786.862 -4 3918508 4.93
793521 1570577557 0.0004356468241542622 1827.262 -1 3919257 4.93
794381 1570581906  0.000437974497433704 1837.025 -1 3923606 4.93
794744 1570583686 0.0004396322381572259 1843.978 -2 3925386 4.93
796227 1570591332 0.0004274930552192522 1793.062 -7 3933032 4.93
796626 1570593724 0.0003967541508711676 1664.132 -4 3935424 4.94
796868 1570594998 0.0003872233900866274 1624.157 -1 3936698 4.94
797368 1570597685 0.0003726533670327751 1563.044 -1 3939385 4.94
798254 1570602057 0.0003750726622800077 1573.192 -1 3943757 4.94
798957 1570605573 0.0003780694148252731 1585.761 -1 3947273 4.94
799123 1570606446 0.0003731699724054087 1565.211 -1 3948146 4.94
799415 1570607985 0.0003697057526948494 1550.681 -4 3949685 4.94
799500 1570608480 0.0003652781989084294 1532.110 -1 3950180 4.94
799618 1570609061 0.0003665811685382639 1537.575 -1 3950761 4.94
799629 1570609117 0.0003653199006057839 1532.285 -1 3950817 4.94
799736 1570609625 0.0003651078421654648 1531.396 -1 3951325 4.94
800108 1570611457 0.0003662119852568816 1536.027 -1 3953157 4.94
800613 1570614159 0.0003556252066408464 1491.622 -1 3955859 4.94
800632 1570614252 0.0003555061856937129 1491.123 -1 3955952 4.94
800898 1570615459 0.0003599272454319474 1509.666 -1 3957159 4.94
800993 1570615970 0.0003597572918716097 1508.954 -2 3957670 4.94
801063 1570616351 0.0003600887488131659 1510.344 -1 3958051 4.94
801196 1570616969 0.0003618810379217533 1517.861 -1 3958669 4.94
801352 1570617729 0.0003598832241952059 1509.482 -1 3959429 4.94
802051 1570621234 0.0003617910253964216 1517.484 -22 3962934 4.94
802434 1570623029 0.0003669547789422081 1539.143 -1 3964729 4.94
802436 1570623040 0.0003669884464969988 1539.284 -1 3964740 4.94
802743 1570624544 0.0003756494634440538 1575.611 -23 3966244 4.94
802988 1570625782 0.0003744965340255773 1570.775 -22 3967482 4.94
802990 1570625803 0.0003749583932641212 1572.713 -1 3967503 4.94
803021 1570626008  0.000372449509406676 1562.189 -1 3967708 4.94
803442 1570628222 0.0003613457139650957 1515.616 -1 3969922 4.94
803465 1570628322  0.000361594279025093 1516.659 -1 3970022 4.94
803889 1570630734   0.00034518731922898 1447.842 -1 3972434 4.94
803943 1570631000 0.0003457360288775022 1450.143 -1 3972700 4.94
804221 1570632415 0.0003385099171034746 1419.834 -19 3974115 4.94
804299 1570632791 0.0003370631525760708 1413.766 -1 3974491 4.94
805059 1570636565 0.0003410439217318901 1430.463 -1 3978265 4.94
805115 1570636865 0.0003411925578236914 1431.086 -1 3978565 4.94
805356 1570637980 0.0003457444339023797 1450.179 -1 3979680 4.94
805563 1570638995  0.000348744763640079 1462.763 -1 3980695 4.94
805981 1570640981 0.0003563415053013568 1494.627 -1 3982681 4.94
